EXHAUST TEMP 1,EXHAUST TEMP 2,EXHAUST TEMP 3,EXHAUST TEMP 4,EXHAUST TEMP 5,EXHAUST TEMP 6,KW,AMP,FREQ,LO IN TEMP,CPW IN TEMP,CPW OUT TEMP,SCAV TEMP,FO TEMP,TC IN TEMP,TC OUT TEMP,LO PRESS,FO PRESS,CW PRESS,SCAV AIR PRESS,TC LO PRESS,Rack Index,AvgEGT
343.0,348,313,361,293.0,337.0,250,390,60,61,61,66,33.0,55,489,415,5.0,8.2,3.1,0.5,4.9,18.5,332.5
402.0,432,426,464,440.0,457.0,301,425,60,62,32,37,33.0,52,533,432,4.7,7.7,1.6,1.1,2.6,20.03,436.8333333333333
401.0,431,439,403,464.0,470.0,312,493,60,62,55,61,33.0,48,536,427,4.6,8.8,3.0,1.2,2.5,20.36,434.6666666666667
393.0,420,419,460,431.0,445.0,288,439,60,61,54,60,33.0,47,514,431,4.7,8.8,3.0,1.2,2.5,19.64,428.0
394.0,410,417,467,433.0,456.0,275,441,60,61,54,60,33.0,46,534,436,4.6,8.8,3.0,1.1,2.5,19.25,429.5
400.0,420,420,478,432.0,455.0,329,509,60,62,55,61,33.0,47,539,425,4.6,8.8,3.0,1.3,2.5,20.87,434.1666666666667
304.0,313,296,363,270.0,293.0,138,242,60,59,62,65,33.0,51,450,390,5.1,10.2,3.0,0.4,5.0,15.14,306.5
349.0,361,380,430,393.0,433.0,133,235,60,61,52,57,33.0,52,498,443,4.7,10.2,3.0,0.4,2.8,14.99,391.0
340.0,348,305,324,298.0,370.0,298,457,60,60,63,67,33.0,14,477,384,4.9,7.4,2.9,1.3,4.8,19.94,330.8333333333333
295.0,298,292,349,273.0,287.0,105,249,60,59,61,64,33.0,48,427,386,5.1,7.3,3.0,0.4,5.0,14.15,299.0
331.0,349,373,442,383.0,416.0,212,309,60,61,53,58,33.0,50,492,439,4.7,7.9,3.0,0.4,2.9,17.36,382.3333333333333
349.0,358,309,334,298.0,373.0,311,480,60,60,62,66,33.0,47,511,391,4.9,7.4,2.8,1.0,4.8,20.33,336.8333333333333
422.0,405,410,414,410.0,380.0,153,242,60,60,54,77,34.0,55,512,440,5.4,7.5,3.1,0.5,3.0,15.59,406.8333333333333
350.0,366,390,461,402.0,435.0,150,263,60,61,52,58,33.0,54,516,452,4.7,8.1,3.1,0.5,2.7,15.5,400.6666666666667
439.0,424,430,428,417.0,391.0,290,420,60,60,53,73,33.0,57,528,457,5.5,5.0,3.1,0.4,3.1,19.7,421.5
406.0,425,423,483,443.0,456.0,333,505,60,61,54,60,33.0,55,508,428,4.6,5.5,3.1,1.4,2.5,20.99,439.3333333333333
402.0,423,428,479,435.0,462.0,298,437,60,62,54,60,33.0,47,543,444,4.5,8.2,3.0,1.1,2.5,19.94,438.1666666666667
318.0,331,316,364,296.0,331.0,234,388,60,60,63,60,33.0,44,457,397,4.9,7.7,3.0,0.5,5.0,18.02,326.0
391.0,410,420,484,438.0,465.0,298,428,60,61,53,59,33.0,45,541,458,4.6,8.2,3.0,0.5,2.6,19.94,434.6666666666667
400.0,420,432,480,444.0,450.0,313,478,60,61,55,61,33.0,44,525,436,4.5,8.4,3.0,1.1,2.5,20.39,437.6666666666667
420.0,410,433,420,440.0,450.0,146,240,60,60,62,60,33.0,45,430,395,4.6,7.8,3.0,0.5,2.7,15.38,428.8333333333333
392.0,422,428,398,385.0,430.0,157,243,60,61,54,59,33.0,46,450,372,4.7,8.2,3.0,0.5,3.0,15.71,409.1666666666667
397.0,423,430,473,449.0,467.0,290,438,60,62,54,60,33.0,52,544,442,2.5,7.9,1.6,1.1,2.5,19.7,439.8333333333333
342.0,347,310,348,293.0,339.0,147,244,60,60,63,66,33.0,51,480,402,5.0,7.5,3.0,0.7,5.0,15.41,329.8333333333333
396.0,416,476,447,468.0,427.0,157,243,60,60,54,59,33.0,52,541,469,4.5,7.9,3.0,0.8,2.5,15.71,438.3333333333333
401.0,419,423,466,441.0,453.0,280,451,60,62,61,51,33.0,50,542,444,4.5,7.9,3.0,1.1,2.4,19.4,433.8333333333333
401.0,419,423,466,441.0,453.0,280,451,60,62,61,51,33.0,50,542,444,4.5,7.9,3.0,1.1,2.4,19.4,433.8333333333333
402.0,419,424,470,440.0,464.0,268,428,60,62,55,61,1.1,51,550,448,4.4,7.9,1.6,1.1,2.4,19.04,436.5
406.0,423,404,478,378.0,341.0,180,298,60,61,33,61,33.0,50,478,404,4.8,7.8,1.6,0.7,2.3,16.4,405.0
392.0,417,431,470,447.0,465.0,190,310,60,60,33,61,33.0,50,341,470,5.0,7.6,1.6,0.6,2.4,16.7,437.0
349.0,351,313,340,301.0,370.0,261,428,60,60,62,66,33.0,50,486,399,4.9,7.3,2.9,1.1,4.8,18.83,337.3333333333333
345.0,352,341,339,309.0,360.0,265,425,60,60,62,66,33.0,50,485,398,4.9,7.3,2.9,1.12,4.8,18.95,341.0
347.0,364,309,332,292.0,363.0,300,485,60,60,62,66,33.0,52,515,392,4.9,7.2,2.8,1.1,4.8,20.0,334.5
345.0,364,310,330,310.0,355.0,298,480,60,60,62,66,33.0,52,512,398,4.9,7.2,2.8,1.1,4.8,19.94,335.6666666666667
338.0,369,313,337,297.0,365.0,312,475,60,60,63,67,34.0,52,490,394,5.0,7.3,2.9,1.3,4.9,20.36,336.5
357.0,361,313,339,303.0,372.0,339,526,60,60,63,67,33.0,55,449,391,4.9,7.1,2.9,1.4,4.8,21.17,340.8333333333333
409.0,425,443,494,462.0,452.0,330,529,60,61,55,61,33.0,60,556,449,5.0,7.9,3.0,1.1,2.7,20.9,447.5
332.0,330,313,371,299.0,344.0,165,277,60,60,62,66,33.0,59,480,409,5.0,8.2,3.0,0.7,5.0,15.95,331.5
388.0,408,480,444,470.0,407.0,174,364,60,61,54,63,33.0,60,511,467,5.0,8.7,3.1,0.7,2.9,16.22,432.8333333333333
413.0,432,433,470,455.0,462.0,329,544,60,62,56,62,33.0,56,527,439,5.0,7.8,3.0,1.3,2.7,20.87,444.1666666666667
412.0,430,431,468,454.0,462.0,320,543,60,62,56,52,33.0,56,527,439,5.0,7.8,3.0,1.3,2.7,20.6,442.8333333333333
408.0,432,440,478,452.0,473.0,306,461,60,62,55,61,33.0,52,559,458,5.0,7.9,3.0,1.1,2.7,20.18,447.1666666666667
333.0,334,297,347,275.0,302.0,245,405,60,60,61,65,33.0,57,473,400,5.0,7.2,3.0,1.0,4.9,18.35,314.6666666666667
390.0,409,399,445,407.0,431.0,205,324,60,61,54,60,33.0,59,570,473,5.1,7.8,3.0,0.5,2.9,17.15,413.5
413.0,434,440,483,456.0,472.0,295,480,60,62,56,62,33.0,52,560,455,5.0,7.9,3.1,1.1,2.7,19.85,449.6666666666667
417.0,409,440,400,417.0,393.0,175,290,60,60,54,52,33.0,51,508,438,5.0,7.2,3.1,0.5,2.9,16.25,412.6666666666667
405.0,424,431,470,445.0,470.0,308,491,60,61,53,59,33.0,54,516,455,5.0,8.2,3.1,1.0,2.7,20.24,440.8333333333333
395.0,380,400,390,395.0,410.0,240,370,60,62,54,58,32.0,55,480,460,5.1,8.3,3.0,1.1,2.6,18.2,395.0
347.0,351,309,334,301.0,363.0,301,483,60,60,62,66,32.0,47,504,480,4.9,7.7,3.6,1.2,4.8,20.03,334.1666666666667
357.0,361,314,339,305.0,394.0,383,583,60,59,60,65,32.0,51,518,379,4.9,7.3,2.5,1.5,4.9,22.49,345.0
347.0,364,305,338,297.0,376.0,320,530,60,60,60,65,32.0,52,516,380,4.8,7.1,1.7,1.5,4.8,20.6,337.8333333333333
349.0,354,306,329,320.0,370.0,350,540,60,61,55,61,32.0,53,520,430,4.7,7.2,1.9,1.6,2.7,21.5,338.0
430.0,423,439,470,467.0,497.0,415,672,60,62,56,62,32.0,55,537,428,4.9,6.8,3.2,1.6,2.7,23.45,454.3333333333333
417.0,413,400,419,397.0,391.0,185,260,60,60,51,67,31.0,66,499,436,5.4,6.9,3.2,0.7,3.0,16.55,406.1666666666667
371.0,389,402,448,411.0,445.0,200,350,60,61,50,55,31.0,66,518,455,5.0,7.6,3.2,0.6,2.9,17.0,411.0
328.0,326,295,345,279.0,304.0,196,291,60,58,60,63,30.0,62,445,375,5.7,6.9,3.2,0.6,5.0,16.88,312.8333333333333
369.0,389,399,449,407.0,444.0,199,330,60,61,50,55,31.0,66,517,451,5.0,7.1,3.2,0.6,2.9,16.97,409.5
350.0,354,367,347,308.0,394.0,434,690,60,59,62,66,33.0,54,483,356,5.1,7.1,2.7,1.8,4.8,24.02,353.3333333333333
351.0,355,309,344,305.0,389.0,408,650,60,60,62,67,34.0,62,519,367,5.0,8.2,2.9,1.9,4.7,23.24,342.1666666666667
352.0,357,308,348,306.0,394.0,410,640,60,60,61,66,33.0,69,520,366,5.0,8.8,3.1,1.8,4.7,23.3,344.1666666666667
358.0,361,313,351,310.0,402.0,449,699,60,60,62,66,33.0,64,495,368,4.9,8.7,3.1,2.0,4.7,24.47,349.1666666666667
354.0,361,312,347,307.0,381.0,387,617,60,60,60,64,32.0,63,489,372,5.0,8.8,3.1,1.6,4.7,22.61,343.6666666666667
360.0,365,312,347,309.0,388.0,410,650,60,60,60,65,32.0,63,445,373,5.0,9.2,3.1,1.8,4.7,23.3,346.8333333333333
363.0,366,314,344,310.0,391.0,390,630,60,60,60,65,32.0,61,448,376,5.0,9.1,3.1,1.7,4.7,22.7,348.0
362.0,365,315,340,320.0,385.0,395,640,60,60,60,65,32.0,67,498,375,5.0,9.1,3.1,1.7,4.7,22.85,347.8333333333333
431.0,444,450,500,497.0,498.0,446,712,60,62,56,63,33.0,74,554,433,4.9,7.0,3.1,1.9,2.7,24.38,470.0
436.0,441,451,501,491.0,524.0,460,730,60,62,56,63,32.0,74,557,434,4.9,7.3,3.1,1.9,2.7,24.8,474.0
338.0,354,310,347,405.0,340.0,242,397,60,60,59,63,30.0,76,480,402,5.0,6.6,3.2,0.9,4.9,18.26,349.0
399.0,410,419,466,439.0,472.0,236,369,60,61,52,58,30.0,80,531,466,5.0,7.0,3.2,0.8,2.7,18.08,434.1666666666667
355.0,358,306,341,399.0,375.0,307,318,60,60,63,67,32.0,31,489,393,5.0,3.7,3.1,1.2,4.8,20.21,355.6666666666667
422.0,427,431,478,441.0,477.0,494,579,60,60,61,61,31.0,55,539,456,4.9,6.4,3.1,1.1,2.7,25.82,446.0
352.0,358,309,338,385.0,380.0,285,465,60,62,53,59,31.0,41,430,390,4.9,6.9,3.2,0.9,2.7,19.55,353.6666666666667
421.0,398,410,405,415.0,450.0,300,480,60,62,54,60,31.0,41,439,385,4.9,6.9,3.2,0.9,2.7,20.0,416.5
332.0,321,290,354,365.0,313.0,176,275,60,59,60,64,31.0,41,453,392,5.1,6.0,3.2,0.6,5.0,16.28,329.1666666666667
364.0,388,384,444,394.0,448.0,170,270,60,61,51,56,31.0,42,509,456,5.0,6.7,3.0,0.4,3.0,16.1,403.6666666666667
361.0,358,306,340,398.0,380.0,381,576,60,60,61,65,29.0,37,490,380,5.0,6.2,3.1,1.3,4.8,22.43,357.1666666666667
360.0,358,309,339,399.0,380.0,370,580,60,60,62,66,31.0,37,512,377,5.0,6.4,3.0,1.5,4.0,22.1,357.5
416.0,426,424,464,428.0,469.0,315,482,60,62,53,59,31.0,41,542,440,4.9,7.7,3.2,1.2,2.7,20.45,437.8333333333333
415.0,420,420,463,430.0,455.0,317,480,60,62,53,59,31.0,41,541,439,4.9,7.6,3.2,1.3,2.7,20.51,433.8333333333333
411.0,425,424,465,431.0,473.0,328,489,60,62,55,61,31.0,41,548,435,4.9,7.7,3.2,1.5,2.7,20.84,438.1666666666667
425.0,406,397,405,483.0,369.0,101,216,60,60,51,76,32.0,45,492,494,5.5,7.8,3.2,0.5,3.0,14.03,414.1666666666667
349.0,374,435,389,436.0,432.0,453,308,60,61,51,56,31.0,45,509,456,5.0,8.2,3.2,0.4,3.0,24.59,402.5
407.0,420,420,460,430.0,460.0,300,462,60,61,52,58,31.0,41,447,531,4.9,7.8,3.2,1.1,2.7,20.0,432.8333333333333
406.0,420,421,455,460431.0,460.0,313,456,60,60,53,59,32.0,43,445,529,4.8,7.9,3.1,1.1,2.65,20.39,77098.83333333333
411.0,423,423,466,435.0,470.0,332,521,60,62,54,60,31.0,45,534,440,4.9,7.9,3.2,1.3,2.6,20.96,438.0
416.0,431,428,472,441.0,480.0,330,497,60,62,54,60,31.0,41,553,447,4.9,7.8,3.2,1.2,2.6,20.9,444.6666666666667
355.0,344,306,340,393.0,365.0,320,530,60,60,63,67,32.0,42,499,380,4.9,7.2,3.1,1.3,4.8,20.6,350.5
334.0,331,288,350,371.0,318.0,183,272,60,59,60,64,31.0,43,462,394,5.0,7.0,3.1,0.7,4.9,16.49,332.0
366.0,393,383,438,393.0,448.0,183,328,60,61,52,57,31.0,43,509,462,5.0,7.7,3.2,0.5,2.9,16.49,403.5
365.0,357,314,341,403.0,384.0,345,520,60,61,62,64,31.0,43,490,386,4.9,7.0,3.0,1.4,4.7,21.35,360.6666666666667
346.0,342,298,398,386.0,343.0,230,370,60,59,59,63,30.0,38,484,394,4.9,6.9,3.1,0.9,4.8,17.9,352.1666666666667
363.0,355,315,340,401.0,380.0,343,482,60,60,62,67,39.0,39,514,380,4.9,7.0,3.0,1.6,4.7,21.29,359.0
325.0,320,292,350,376.0,293.0,154,236,60,59,58,61,27.0,46,459,400,5.0,6.7,3.4,0.56,4.9,15.62,326.0
365.0,386,383,442,391.0,456.0,156,291,60,59,58,61,30.0,40,418,407,5.2,7.8,3.4,0.4,3.4,15.68,403.8333333333333
428.0,430,432,490,472.0,490.0,382,616,60,62,53,60,31.0,80,548,495,4.7,7.9,3.3,1.6,2.7,22.46,457.0
423.0,447,424,494,482.0,506.0,404,650,60,62,53,60,30.0,82,576,436,4.8,7.6,3.4,1.6,2.7,23.12,462.6666666666667
460.0,461,496,392,394.0,385.0,271,575,60,61,51,57,31.0,82,550,460,4.7,7.6,3.4,0.8,2.72,19.13,431.3333333333333
419.0,433,425,438,423.0,430.0,239,350,60,61,52,78,32.0,82,542,441,5.4,7.6,3.3,0.8,2.9,18.17,428.0
462.0,465,498,393,394.0,386.0,263,503,60,61,51,57,36.0,83,552,468,4.8,7.5,3.3,0.8,2.7,18.89,433.0
474.0,494,499,445,470.0,457.0,457,724,60,62,54,60,34.0,73,569,434,4.8,7.9,3.3,1.9,2.7,24.71,473.1666666666667
377.0,381,330,369,411.0,406.0,485,756,60,60,61,65,38.0,74,541,380,4.8,7.1,3.2,2.0,4.7,25.55,379.0
361.0,368,318,360,406.0,394.0,380,620,60,60,54,64,40.0,78,529,381,4.8,7.8,3.2,1.6,4.7,22.4,367.8333333333333
368.0,373,329,371,415.0,408.0,424,677,60,60,60,64,39.0,76,509,384,4.8,7.1,3.1,1.7,4.7,23.72,377.3333333333333
450.0,439,438,439,426.0,434.0,189,299,60,61,53,74,33.0,81,544,467,5.4,8.1,3.4,0.6,3.0,16.67,437.6666666666667
342.0,351,309,373,406.0,325.0,208,342,60,60,59,63,29.0,80,486,414,5.1,8.2,3.3,0.7,4.8,17.24,351.0
428.0,445,431,490,473.0,498.0,417,681,60,62,54,61,36.0,77,545,428,4.8,7.9,3.3,1.7,2.6,23.51,460.8333333333333
450.0,475,455,512,489.0,518.0,440,725,60,62,58,65,38.0,79,574,442,4.7,7.7,3.3,2.1,2.6,24.2,483.1666666666667
433.0,459,440,487,477.0,500.0,411,666,60,62,56,53,36.0,77,561,442,4.8,7.9,3.3,1.6,2.6,23.33,466.0
376.0,381,329,373,411.0,408.0,447,721,60,61,61,65,36.0,78,544,381,4.8,7.1,3.2,2.0,4.7,24.41,379.6666666666667
372.0,374,326,368,368.0,414.0,445,700,60,60,60,60,64.0,78,540,382,4.8,7.2,3.2,1.9,4.7,24.35,370.3333333333333
365.0,371,321,364,408.0,403.0,398,657,60,60,59,63,33.0,78,507,382,4.7,7.3,3.3,1.9,4.7,22.94,372.0
364.0,373,317,364,410.0,402.0,401,641,60,60,59,64,32.0,78,508,384,4.8,7.5,3.2,1.6,4.7,23.03,371.6666666666667
390.0,357,307,355,399.0,343.0,270,400,60,60,59,60,32.0,78,500,499,4.8,8.1,3.2,1.1,4.8,19.1,358.5
409.0,427,423,464,414.0,447.0,270,460,60,62,53,60,32.0,78,541,480,4.9,7.7,3.4,0.9,2.6,19.1,430.6666666666667
357.0,363,310,360,406.0,389.0,370,600,60,60,58,60,31.0,77,523,388,4.9,6.9,3.2,1.5,4.7,22.1,364.1666666666667
435.0,448,431,490,482.0,498.0,462,770,60,62,58,62,32.0,82,549,431,5.0,8.1,3.3,1.8,2.6,24.86,464.0
443.0,419,411,428,419.0,402.0,185,301,60,60,53,72,32.0,89,502,451,5.2,8.4,3.2,0.7,3.0,16.55,420.3333333333333
378.0,409,402,381,417.0,420.0,176,295,60,61,51,58,33.0,89,510,431,4.9,8.9,3.2,0.6,3.0,16.28,401.1666666666667
447.0,423,423,431,420.0,410.0,160,220,60,60,51,73,32.0,89,517,463,5.4,8.5,3.4,0.4,3.0,15.8,425.6666666666667
389.0,402,399,376,423.0,415.0,150,290,60,61,49,54,31.0,89,507,429,4.9,8.7,3.4,0.4,2.9,15.5,400.6666666666667
445.0,435,429,434,414.0,423.0,200,290,60,60,53,73,31.0,84,526,460,5.4,9.0,3.4,0.5,2.9,17.0,430.0
396.0,410,406,444,385.0,427.0,190,350,60,61,50,55,31.0,84,518,464,5.0,8.8,3.4,0.5,2.9,16.7,411.3333333333333
448.0,433,432,436,416.0,433.0,225,374,60,60,51,73,32.0,85,558,458,5.4,9.1,3.4,0.6,2.9,17.75,433.0
408.0,422,425,460,472.0,469.0,208,348,60,61,50,56,31.0,85,511,466,5.0,8.7,3.4,0.6,2.8,17.24,442.6666666666667
445.0,428,425,438,411.0,425.0,190,317,60,60,51,73,31.0,84,565,458,5.4,8.7,2.9,0.7,2.9,16.7,428.6666666666667
413.0,426,422,465,407.0,441.0,198,327,60,61,50,55,31.0,85,508,465,4.9,8.8,3.4,0.6,2.8,16.94,429.0
440.0,430,424,430,410.0,425.0,200,400,60,60,52,72,31.0,85,550,460,5.5,8.6,3.0,0.7,2.9,17.0,426.5
418.0,420,422,465,411.0,443.0,210,398,60,61,30,53,31.0,85,505,465,5.0,8.7,3.4,0.6,2.8,17.3,429.8333333333333
449.0,434,428,438,420.0,431.0,170,310,60,61,51,73,32.0,84,528,462,5.4,9.0,3.4,0.6,3.0,16.1,433.3333333333333
399.0,477,405,440,381.0,427.0,180,360,60,61,50,56,31.0,85,524,466,4.5,8.8,3.4,0.5,2.8,16.4,421.5
464.0,441,438,453,439.0,438.0,217,375,60,62,52,72,32.0,88,560,464,5.3,8.8,3.4,0.7,2.9,17.51,445.5
410.0,423,419,458,408.0,442.0,219,329,60,61,51,56,30.0,87,524,469,4.8,8.6,3.4,0.7,2.6,17.57,426.6666666666667
452.0,435,425,439,422.0,420.0,179,314,60,61,50,74,31.0,85,549,467,5.3,8.7,3.4,0.5,3.0,16.37,432.1666666666667
396.0,406,408,441,384.0,428.0,170,239,60,61,49,55,31.0,85,508,464,4.7,8.8,3.5,0.4,2.9,16.1,410.5
449.0,433,424,438,425.0,425.0,201,360,60,61,57,74,32.0,88,552,453,5.4,8.7,3.5,0.7,3.0,17.03,432.3333333333333
406.0,416,413,448,401.0,438.0,201,300,60,61,50,55,30.0,88,524,467,4.7,8.7,3.4,0.6,2.7,17.03,420.3333333333333
455.0,136,128,440,427.0,428.0,290,310,60,61,51,74,32.0,78,532,464,5.3,8.8,3.5,0.9,3.0,19.7,335.6666666666667
451.0,428,433,442,425.0,421.0,300,334,60,60,53,72,33.0,88,528,408,5.2,8.8,3.2,0.9,3.2,20.0,433.3333333333333
450.0,430,424,427,420.0,434.0,177,367,60,61,51,76,32.0,86,541,466,5.2,9.2,3.6,0.9,2.9,16.31,430.8333333333333
394.0,406,408,450,382.0,432.0,174,256,60,61,50,55,30.0,85,517,466,4.8,8.6,3.4,0.6,2.6,16.22,412.0
455.0,422,428,455,431.0,439.0,260,490,60,62,52,72,32.0,83,540,440,5.3,9.0,3.5,0.9,2.9,18.8,438.3333333333333
424.0,426,427,474,444.0,487.0,287,403,60,62,51,57,30.0,83,557,461,4.7,8.9,3.4,0.8,2.5,19.61,447.0
447.0,426,422,431,453.0,448.0,205,392,60,61,51,76,32.0,86,537,470,5.3,8.9,3.5,0.9,2.8,17.15,437.8333333333333
401.0,407,407,450,386.0,432.0,189,257,60,61,50,55,30.0,85,515,469,4.7,8.8,3.4,0.5,2.8,16.67,413.8333333333333
464.0,441,440,452,442.0,441.0,209,325,60,61,50,55,31.0,86,517,467,5.4,8.8,3.5,0.9,2.8,17.27,446.6666666666667
402.0,405,450,390,433.0,450.0,205,290,60,61,50,76,31.0,86,557,473,4.8,8.9,3.4,0.6,2.8,17.15,421.6666666666667
461.0,438,435,448,449.0,436.0,206,306,60,61,51,74,31.0,83,590,474,5.3,8.3,3.4,0.6,2.9,17.18,444.5
347.0,357,324,366,415.0,351.0,226,426,60,60,58,63,32.0,82,494,418,4.9,8.4,3.3,0.8,4.8,17.78,360.0
449.0,433,430,447,428.0,431.0,198,292,60,61,52,73,32.0,82,549,468,5.3,7.7,2.9,0.6,2.9,16.94,436.3333333333333
343.0,350,316,371,403.0,334.0,199,395,60,60,60,64,31.0,80,487,415,5.0,8.0,3.3,0.6,4.8,16.97,352.8333333333333
452.0,430,435,450,428.0,430.0,310,560,60,61,52,72,32.0,80,550,480,5.2,7.8,3.0,1.1,3.0,20.3,437.5
434.0,440,436,444,405.0,451.0,389,620,60,59,54,75,36.0,87,549,405,5.1,7.8,3.3,1.9,2.2,22.67,435.0
432.0,436,427,489,452.0,495.0,379,622,60,62,54,61,34.0,98,550,440,4.6,7.6,3.3,1.5,2.5,22.37,455.1666666666667
430.0,448,424,487,455.0,478.0,374,616,60,62,54,61,34.0,101,549,443,4.6,7.9,3.3,1.4,2.5,22.22,453.6666666666667
425.0,395,400,380,450.0,460.0,400,620,60,62,54,61,33.0,100,550,445,4.5,7.8,3.2,1.4,2.5,23.0,418.3333333333333
441.0,449,435,410,483.0,462.0,410,690,60,62,55,76,38.0,98,561,413,5.1,7.7,3.5,1.7,2.6,23.3,446.6666666666667
433.0,455,441,475,417.0,494.0,425,692,60,61,54,75,38.0,101,557,416,5.1,8.9,3.4,1.7,2.6,23.75,452.5
419.0,456,439,459,406.0,474.0,389,640,60,61,54,75,39.0,96,549,416,5.1,7.6,3.4,1.6,2.6,22.67,442.1666666666667
420.0,425,423,428,411.0,433.0,252,403,60,61,53,73,36.0,98,532,435,5.1,7.8,3.4,0.9,2.7,18.56,423.3333333333333
351.0,365,320,364,427.0,366.0,250,426,60,60,60,64,35.0,95,502,422,5.0,7.4,3.4,0.9,4.7,18.5,365.5
425.0,425,419,427,410.0,426.0,240,390,60,61,51,72,34.0,96,517,436,5.1,8.0,3.5,0.8,2.7,18.2,422.0
347.0,358,320,363,415.0,351.0,227,374,60,60,58,62,31.0,94,503,417,5.0,7.5,3.4,0.8,4.7,17.81,359.0
425.0,423,416,428,413.0,420.0,220,379,60,61,50,71,33.0,102,526,435,5.1,8.4,3.5,0.8,2.7,17.6,420.8333333333333
356.0,360,318,361,419.0,356.0,225,363,60,60,56,61,31.0,100,500,422,5.0,8.0,3.4,0.8,4.7,17.75,361.6666666666667
426.0,424,428,406,427.0,428.0,216,373,60,61,52,72,35.0,96,528,440,5.1,8.1,3.4,0.8,2.7,17.48,423.1666666666667
352.0,358,321,364,419.0,355.0,217,371,60,60,58,62,33.0,94,495,422,5.0,7.3,3.4,0.8,4.7,17.51,361.5
376.0,380,329,360,402.0,414.0,429,701,60,61,61,66,34.0,95,546,380,4.7,7.3,3.2,2.0,4.6,23.87,376.8333333333333
384.0,385,368,413,422.0,335.0,498,788,60,61,61,66,42.0,96,556,381,4.8,7.2,3.2,2.2,4.7,25.94,384.5
379.0,377,327,356,402.0,416.0,433,690,60,60,59,64,36.0,94,507,382,4.8,7.3,3.2,1.8,4.7,23.99,376.1666666666667
373.0,369,322,352,413.0,408.0,408,667,60,60,59,64,34.0,96,508,382,4.8,6.8,3.3,1.7,4.7,23.24,372.8333333333333
390.0,382,340,360,411.0,410.0,487,776,60,61,60,66,40.0,95,548,374,4.7,7.0,3.2,2.2,4.6,25.61,382.1666666666667
367.0,366,314,345,398.0,390.0,383,642,60,60,58,62,36.0,98,501,389,4.7,7.1,3.3,1.7,4.7,22.49,363.3333333333333
369.0,365,315,350,398.0,394.0,375,602,60,60,58,62,37.0,98,498,377,4.8,7.0,3.2,1.7,4.7,22.25,365.1666666666667
370.0,363,313,351,398.0,398.0,416,452,60,60,58,63,37.0,97,500,380,4.8,7.2,3.3,1.6,4.7,23.48,365.5
390.0,377,321,359,409.0,403.0,462,733,60,60,59,64,40.0,94,540,374,4.7,7.1,3.2,2.1,4.6,24.86,376.5
338.0,340,302,343,388.0,331.0,200,270,60,59,59,61,31.0,98,483,397,4.8,7.4,3.5,0.8,4.8,17.0,340.3333333333333
409.0,415,416,441,396.0,430.0,200,450,60,61,52,57,32.0,98,532,461,4.7,7.6,3.6,0.7,4.6,17.0,417.8333333333333
342.0,347,309,357,401.0,347.0,135,209,60,59,58,62,30.0,101,469,401,4.9,7.9,3.4,0.6,4.8,15.05,350.5
407.0,414,416,456,396.0,419.0,123,454,60,61,50,55,30.0,105,527,453,4.6,8.2,3.6,0.7,2.5,14.69,418.0
414.0,410,406,406,396.0,403.0,200,394,60,59,57,62,30.0,102,500,427,5.2,9.3,3.6,0.6,4.7,17.0,405.8333333333333
339.0,340,307,356,400.0,329.0,194,283,60,59,58,62,30.0,102,480,408,5.0,9.3,3.5,0.7,4.7,16.82,345.1666666666667
427.0,419,411,417,393.0,414.0,150,279,60,60,70,49,31.0,105,507,427,5.1,8.3,3.6,0.6,2.7,15.5,413.5
338.0,342,366,398,314.0,310.0,180,290,60,59,61,57,30.0,103,482,408,5.0,8.4,3.5,0.6,4.7,16.4,344.6666666666667
419.0,417,405,423,409.0,422.0,229,389,60,61,50,71,31.0,103,506,429,5.0,8.2,3.7,0.4,2.7,17.87,415.8333333333333
347.0,348,305,355,408.0,338.0,255,429,60,60,58,62,30.0,101,483,413,5.0,8.2,3.2,0.8,4.7,18.65,350.1666666666667
413.0,408,401,408,400.0,402.0,198,350,60,60,50,70,31.0,95,507,424,5.0,7.7,3.6,0.7,2.7,16.94,405.3333333333333
346.0,344,309,351,402.0,333.0,202,320,60,59,58,62,30.0,94,480,408,5.0,7.6,3.5,0.7,4.7,17.06,347.5
431.0,421,440,396,456.0,321.0,373,572,60,61,51,71,33.0,99,539,402,4.9,8.2,3.5,1.5,2.6,22.19,410.8333333333333
431.0,431,436,483,464.0,457.0,405,640,60,62,53,59,31.0,98,542,431,4.5,8.2,3.6,1.5,2.5,23.15,450.3333333333333
425.0,426,423,469,448.0,439.0,369,596,60,62,51,58,31.0,101,536,430,4.5,8.2,3.6,1.5,2.5,22.07,438.3333333333333
324.0,329,301,377,392.0,298.0,174,342,60,59,58,62,30.0,103,456,406,5.0,7.9,3.5,0.6,4.9,16.22,336.8333333333333
393.0,399,407,431,386.0,425.0,179,269,60,61,48,54,30.0,108,513,456,4.5,8.0,3.7,0.4,2.6,16.37,406.8333333333333
355.0,365,320,354,407.0,347.0,269,478,60,59,59,63,30.0,98,474,400,4.9,7.9,3.5,1.0,4.8,19.07,358.0
419.0,416,417,458,401.0,428.0,223,388,60,62,51,56,30.0,102,533,465,4.3,7.9,3.6,0.8,2.5,17.69,423.1666666666667
355.0,365,320,354,407.0,347.0,269,478,60,59,59,63,30.0,98,474,400,4.9,7.9,3.5,1.0,4.8,19.07,358.0
